* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -13.8 dBFS, measurement signal peak level -12.8 dBFS
* Format: 8 second File FSAF from PINK_NOISE_REFERENCE.wav starting at 0 s at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Dec 2 14:55:31
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R HØJ Dec 2
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7570.266724 99.748 147.2351
7570.603180 99.730 147.1792
7570.939636 99.707 147.1340
7571.276093 99.682 147.1180
7571.612549 99.659 147.1318
7571.949005 99.639 147.1594
7572.285461 99.623 147.1801
7572.621918 99.610 147.1790
7572.958374 99.595 147.1532
7573.294830 99.578 147.1106
7573.631287 99.557 147.0641
7573.967743 99.532 147.0273
7574.304199 99.504 147.0121
7574.640656 99.474 147.0273
7574.977112 99.445 147.0769
7575.313568 99.419 147.1569
7575.650024 99.399 147.2534
7575.986481 99.383 147.3464
7576.322937 99.372 147.4164
7576.659393 99.362 147.4542
7576.995850 99.349 147.4666
7577.332306 99.332 147.4722
7577.668762 99.312 147.4910
7578.005219 99.291 147.5327
7578.341675 99.273 147.5902
7578.678131 99.257 147.6436
7579.014587 99.243 147.6741
7579.351044 99.226 147.6780
7579.687500 99.204 147.6726
7580.023956 99.175 147.6890
7580.360413 99.142 147.7566
7580.696869 99.111 147.8853
7581.033325 99.088 148.0581
7581.369781 99.074 148.2385
7581.706238 99.068 148.3872
7582.042694 99.065 148.4834
7582.379150 99.060 148.5330
7582.715607 99.050 148.5625
7583.052063 99.034 148.6036
7583.388519 99.016 148.6738
7583.724976 99.000 148.7687
7584.061432 98.989 148.8662
7584.397888 98.980 148.9429
7584.734344 98.970 148.9897
7585.070801 98.956 149.0192
7585.407257 98.936 149.0582
7585.743713 98.911 149.1334
7586.080170 98.887 149.2557
7586.416626 98.867 149.4146
7586.753082 98.853 149.5847
7587.089539 98.845 149.7412
7587.425995 98.838 149.8713
7587.762451 98.830 149.9792
7588.098907 98.820 150.0792
7588.435364 98.808 150.1841
7588.771820 98.796 150.2991
7589.108276 98.783 150.4211
7589.444733 98.771 150.5454
7589.781189 98.759 150.6716
7590.117645 98.746 150.8041
7590.454102 98.734 150.9458
7590.790558 98.723 151.0935
7591.127014 98.714 151.2367
7591.463470 98.705 151.3667
7591.799927 98.693 151.4863
7592.136383 98.678 151.6138
7592.472839 98.659 151.7758
7592.809296 98.642 151.9896
7593.145752 98.632 152.2478
7593.482208 98.633 152.5144
7593.818665 98.645 152.7395
7594.155121 98.662 152.8857
7594.491577 98.676 152.9496
7594.828033 98.680 152.9629
7595.164490 98.672 152.9774
7595.500946 98.656 153.0385
7595.837402 98.638 153.1650
7596.173859 98.625 153.3442
7596.510315 98.618 153.5450
7596.846771 98.617 153.7388
7597.183228 98.620 153.9128
7597.519684 98.624 154.0715
7597.856140 98.628 154.2236
7598.192596 98.633 154.3701
7598.529053 98.640 154.5022
7598.865509 98.648 154.6095
7599.201965 98.653 154.6921
7599.538422 98.652 154.7671
7599.874878 98.645 154.8628
7600.211334 98.636 155.0034
7600.547791 98.629 155.1942
7600.884247 98.629 155.4175
7601.220703 98.637 155.6416
7601.557159 98.651 155.8381
7601.893616 98.666 155.9949
7602.230072 98.681 156.1204
7602.566528 98.692 156.2338
7602.902985 98.700 156.3528
7603.239441 98.709 156.4836
7603.575897 98.718 156.6206
7603.912354 98.730 156.7527
7604.248810 98.742 156.8732
7604.585266 98.754 156.9825
7604.921722 98.764 157.0879
7605.258179 98.774 157.1967
7605.594635 98.783 157.3113
7605.931091 98.793 157.4285
7606.267548 98.803 157.5435
7606.604004 98.813 157.6553
7606.940460 98.821 157.7686
7607.276917 98.829 157.8923
7607.613373 98.838 158.0327
7607.949829 98.849 158.1875
7608.286285 98.864 158.3440
7608.622742 98.883 158.4839
7608.959198 98.903 158.5930
7609.295654 98.921 158.6709
7609.632111 98.934 158.7341
7609.968567 98.942 158.8105
7610.305023 98.946 158.9258
7610.641479 98.952 159.0889
7610.977936 98.965 159.2849
7611.314392 98.987 159.4795
7611.650848 99.016 159.6344
7611.987305 99.048 159.7283
7612.323761 99.075 159.7672
7612.660217 99.095 159.7812
7612.996674 99.108 159.8094
7613.333130 99.116 159.8789
7613.669586 99.127 159.9923
7614.006042 99.143 160.1284
7614.342499 99.165 160.2561
7614.678955 99.192 160.3530
7615.015411 99.218 160.4153
7615.351868 99.243 160.4541
7615.688324 99.265 160.4850
7616.024780 99.285 160.5148
7616.361237 99.306 160.5398
7616.697693 99.325 160.5544
7617.034149 99.340 160.5621
7617.370605 99.352 160.5804
7617.707062 99.361 160.6326
7618.043518 99.372 160.7302
7618.379974 99.390 160.8591
7618.716431 99.418 160.9799
7619.052887 99.453 161.0469
7619.389343 99.489 161.0347
7619.725800 99.516 160.9568
7620.062256 99.531 160.8616
7620.398712 99.534 160.8101
7620.735168 99.532 160.8435
7621.071625 99.535 160.9628
7621.408081 99.549 161.1282
7621.744537 99.575 161.2820
7622.080994 99.608 161.3818
7622.417450 99.642 161.4208
7622.753906 99.669 161.4263
7623.090363 99.691 161.4390
7623.426819 99.711 161.4873
7623.763275 99.734 161.5718
7624.099731 99.765 161.6660
7624.436188 99.802 161.7354
7624.772644 99.843 161.7568
7625.109100 99.882 161.7302
7625.445557 99.916 161.6750
7625.782013 99.945 161.6173
7626.118469 99.972 161.5745
7626.454926 99.999 161.5476
7626.791382 100.028 161.5242
7627.127838 100.060 161.4871
7627.464294 100.091 161.4250
7627.800751 100.121 161.3392
7628.137207 100.147 161.2422
7628.473663 100.169 161.1506
7628.810120 100.190 161.0778
7629.146576 100.211 161.0259
7629.483032 100.235 160.9844
7629.819489 100.263 160.9329
7630.155945 100.295 160.8491
7630.492401 100.327 160.7205
7630.828857 100.354 160.5492
7631.165314 100.373 160.3562
7631.501770 100.384 160.1719
7631.838226 100.389 160.0256
7632.174683 100.392 159.9337
7632.511139 100.398 159.8911
7632.847595 100.412 159.8738
7633.184052 100.433 159.8489
7633.520508 100.458 159.7903
7633.856964 100.485 159.6885
7634.193420 100.509 159.5535
7634.529877 100.528 159.4076
7634.866333 100.544 159.2728
7635.202789 100.558 159.1606
7635.539246 100.575 159.0660
7635.875702 100.595 158.9722
7636.212158 100.619 158.8591
7636.548615 100.643 158.7144
7636.885071 100.664 158.5391
7637.221527 100.681 158.3479
7637.557983 100.692 158.1628
7637.894440 100.699 158.0051
7638.230896 100.704 157.8865
7638.567352 100.712 157.8047
7638.903809 100.727 157.7428
7639.240265 100.748 157.6741
7639.576721 100.775 157.5696
7639.913177 100.805 157.4094
7640.249634 100.831 157.1896
7640.586090 100.850 156.9264
7640.922546 100.859 156.6516
7641.259003 100.859 156.4020
7641.595459 100.852 156.2058
7641.931915 100.846 156.0715
7642.268372 100.845 155.9817
7642.604828 100.852 155.9021
7642.941284 100.866 155.7976
7643.277740 100.881 155.6482
7643.614197 100.894 155.4587
7643.950653 100.900 155.2542
7644.287109 100.901 155.0649
7644.623566 100.900 154.9104
7644.960022 100.901 154.7876
7645.296478 100.908 154.6731
7645.632935 100.920 154.5366
7645.969391 100.933 154.3579
7646.305847 100.943 154.1372
7646.642303 100.946 153.8948
7646.978760 100.943 153.6589
7647.315216 100.934 153.4525
7647.651672 100.924 153.2831
7647.988129 100.916 153.1406
7648.324585 100.911 153.0076
7648.661041 100.908 152.8680
7648.997498 100.906 152.7161
7649.333954 100.902 152.5553
7649.670410 100.896 152.3943
7650.006866 100.889 152.2388
7650.343323 100.882 152.0896
7650.679779 100.874 151.9441
7651.016235 100.865 151.8002
7651.352692 100.856 151.6593
7651.689148 100.847 151.5251
7652.025604 100.838 151.4003
7652.362061 100.830 151.2805
7652.698517 100.824 151.1567
7653.034973 100.819 151.0181
7653.371429 100.813 150.8601
7653.707886 100.805 150.6899
7654.044342 100.792 150.5237
7654.380798 100.778 150.3782
7654.717255 100.763 150.2607
7655.053711 100.753 150.1613
7655.390167 100.748 150.0566
7655.726624 100.747 149.9214
7656.063080 100.745 149.7427
7656.399536 100.739 149.5286
7656.735992 100.726 149.3049
7657.072449 100.707 149.1018
7657.408905 100.685 148.9380
7657.745361 100.664 148.8121
7658.081818 100.648 148.7042
7658.418274 100.636 148.5901
7658.754730 100.626 148.4546
7659.091187 100.615 148.2993
7659.427643 100.601 148.1372
7659.764099 100.586 147.9803
7660.100555 100.570 147.8306
7660.437012 100.555 147.6781
7660.773468 100.539 147.5117
7661.109924 100.520 147.3308
7661.446381 100.495 147.1514
7661.782837 100.465 146.9988
7662.119293 100.433 146.8928
7662.455750 100.404 146.8333
7662.792206 100.381 146.7960
7663.128662 100.364 146.7456
7663.465118 100.351 146.6553
7663.801575 100.334 146.5225
7664.138031 100.311 146.3718
7664.474487 100.280 146.2407
7664.810944 100.245 146.1597
7665.147400 100.212 146.1343
7665.483856 100.186 146.1418
7665.820312 100.168 146.1420
7666.156769 100.156 146.0979
7666.493225 100.143 145.9944
7666.829681 100.123 145.8459
7667.166138 100.093 145.6907
7667.502594 100.054 145.5732
7667.839050 100.012 145.5245
7668.175507 99.972 145.5460
7668.511963 99.941 145.6072
7668.848419 99.921 145.6589
7669.184875 99.906 145.6594
7669.521332 99.890 145.5964
7669.857788 99.866 145.4973
7670.194244 99.831 145.4139
7670.530701 99.790 145.3938
7670.867157 99.751 145.4513
7671.203613 99.723 145.5536
7671.540070 99.706 145.6375
7671.876526 99.696 145.6470
7672.212982 99.682 145.5696
7672.549438 99.654 145.4480
7672.885895 99.610 145.3585
7673.222351 99.557 145.3687
7673.558807 99.507 145.4971
7673.895264 99.471 145.7013
7674.231720 99.452 145.8999
7674.568176 99.443 146.0217
7674.904633 99.435 146.0469
7675.241089 99.416 146.0145
7675.577545 99.383 145.9954
7675.914001 99.344 146.0487
7676.250458 99.308 146.1880
7676.586914 99.284 146.3735
7676.923370 99.273 146.5382
7677.259827 99.271 146.6270
7677.596283 99.266 146.6270
7677.932739 99.251 146.5720
7678.269196 99.223 146.5206
7678.605652 99.186 146.5262
7678.942108 99.147 146.6130
7679.278564 99.114 146.7683
7679.615021 99.091 146.9535
7679.951477 99.078 147.1249
7680.287933 99.070 147.2551
7680.624390 99.063 147.3413
7680.960846 99.052 147.4001
7681.297302 99.037 147.4559
7681.633759 99.020 147.5270
7681.970215 99.003 147.6177
7682.306671 98.987 147.7202
7682.643127 98.973 147.8217
7682.979584 98.960 147.9141
7683.316040 98.945 147.9991
7683.652496 98.928 148.0868
7683.988953 98.910 148.1879
7684.325409 98.891 148.3075
7684.661865 98.873 148.4429
7684.998322 98.857 148.5857
7685.334778 98.842 148.7295
7685.671234 98.828 148.8718
7686.007690 98.813 149.0151
7686.344147 98.799 149.1615
7686.680603 98.785 149.3105
7687.017059 98.771 149.4606
7687.353516 98.757 149.6118
7687.689972 98.742 149.7700
7688.026428 98.726 149.9443
7688.362885 98.712 150.1411
7688.699341 98.701 150.3568
7689.035797 98.696 150.5760
7689.372253 98.696 150.7788
7689.708710 98.698 150.9503
7690.045166 98.701 151.0903
7690.381622 98.701 151.2109
7690.718079 98.698 151.3279
7691.054535 98.694 151.4509
7691.390991 98.691 151.5789
7691.727448 98.689 151.7036
7692.063904 98.687 151.8198
7692.400360 98.683 151.9309
7692.736816 98.678 152.0460
7693.073273 98.674 152.1711
7693.409729 98.670 152.3021
7693.746185 98.669 152.4254
7694.082642 98.667 152.5305
7694.419098 98.661 152.6233
7694.755554 98.650 152.7292
7695.092010 98.635 152.8815
7695.428467 98.621 153.0989
7695.764923 98.617 153.3662
7696.101379 98.626 153.6370
7696.437836 98.645 153.8552
7696.774292 98.667 153.9902
7697.110748 98.682 154.0557
7697.447205 98.687 154.1040
7697.783661 98.682 154.1952
7698.120117 98.677 154.3601
7698.456573 98.679 154.5793
7698.793030 98.695 154.7947
7699.129486 98.718 154.9458
7699.465942 98.740 155.0110
7699.802399 98.751 155.0225
7700.138855 98.749 155.0469
7700.475311 98.738 155.1470
7700.811768 98.729 155.3445
7701.148224 98.731 155.6067
7701.484680 98.749 155.8651
7701.821136 98.777 156.0585
7702.157593 98.806 156.1649
7702.494049 98.828 156.2092
7702.830505 98.840 156.2426
7703.166962 98.844 156.3118
7703.503418 98.847 156.4359
7703.839874 98.855 156.6022
7704.176331 98.870 156.7792
7704.512787 98.891 156.9368
7704.849243 98.916 157.0588
7705.185699 98.940 157.1445
7705.522156 98.962 157.2017
7705.858612 98.981 157.2410
7706.195068 98.995 157.2745
7706.531525 99.004 157.3184
7706.867981 99.010 157.3896
7707.204437 99.014 157.5027
7707.540894 99.022 157.6592
7707.877350 99.036 157.8435
7708.213806 99.059 158.0261
7708.550262 99.089 158.1766
7708.886719 99.122 158.2769
7709.223175 99.153 158.3298
7709.559631 99.179 158.3566
7709.896088 99.200 158.3856
7710.232544 99.218 158.4385
7710.569000 99.237 158.5193
7710.905457 99.261 158.6127
7711.241913 99.291 158.6909
7711.578369 99.324 158.7280
7711.914825 99.356 158.7139
7712.251282 99.383 158.6609
7712.587738 99.402 158.6008
7712.924194 99.414 158.5687
7713.260651 99.424 158.5852
7713.597107 99.439 158.6421
7713.933563 99.461 158.7040
7714.270020 99.490 158.7273
7714.606476 99.520 158.6869
7714.942932 99.542 158.5945
7715.279388 99.553 158.4966
7715.615845 99.554 158.4508
7715.952301 99.554 158.4937
7716.288757 99.562 158.6151
7716.625214 99.585 158.7595
7716.961670 99.622 158.8544
7717.298126 99.665 158.8497
7717.634583 99.702 158.7466
7717.971039 99.726 158.5942
7718.307495 99.737 158.4634
7718.643951 99.739 158.4077
7718.980408 99.744 158.4363
7719.316864 99.760 158.5115
7719.653320 99.788 158.5708
7719.989777 99.822 158.5627
7720.326233 99.855 158.4751
7720.662689 99.878 158.3381
7720.999146 99.890 158.2065
7721.335602 99.893 158.1313
7721.672058 99.896 158.1342
7722.008514 99.906 158.1973
7722.344971 99.929 158.2738
7722.681427 99.962 158.3116
7723.017883 99.999 158.2786
7723.354340 100.034 158.1758
7723.690796 100.062 158.0327
7724.027252 100.081 157.8905
7724.363708 100.096 157.7787
7724.700165 100.111 157.7019
7725.036621 100.132 157.6389
7725.373077 100.158 157.5564
7725.709534 100.186 157.4287
7726.045990 100.210 157.2529
7726.382446 100.228 157.0503
7726.718903 100.237 156.8545
7727.055359 100.241 156.6946
7727.391815 100.245 156.5798
7727.728271 100.252 156.4968
7728.064728 100.264 156.4189
7728.401184 100.280 156.3198
7728.737640 100.296 156.1881
7729.074097 100.309 156.0312
7729.410553 100.317 155.8696
7729.747009 100.320 155.7256
7730.083466 100.322 155.6124
7730.419922 100.325 155.5281
7730.756378 100.332 155.4565
7731.092834 100.344 155.3750
7731.429291 100.358 155.2645
7731.765747 100.371 155.1182
7732.102203 100.379 154.9448
7732.438660 100.380 154.7664
7732.775116 100.376 154.6086
7733.111572 100.368 154.4897
7733.448029 100.362 154.4109
7733.784485 100.361 154.3538
7734.120941 100.366 154.2883
7734.457397 100.373 154.1882
7734.793854 100.379 154.0448
7735.130310 100.378 153.8735
7735.466766 100.368 153.7096
7735.803223 100.352 153.5911
7736.139679 100.334 153.5408
7736.476135 100.322 153.5530
7736.812592 100.321 153.5940
7737.149048 100.330 153.6158
7737.485504 100.347 153.5786
7737.821960 100.364 153.4672
7738.158417 100.375 153.2971
7738.494873 100.376 153.1052
7738.831329 100.368 152.9346
7739.167786 100.353 152.8156
7739.504242 100.339 152.7570
7739.840698 100.329 152.7463
7740.177155 100.327 152.7584
7740.513611 100.332 152.7651
7740.850067 100.342 152.7454
7741.186523 100.356 152.6866
7741.522980 100.369 152.5858
7741.859436 100.379 152.4475
7742.195892 100.383 152.2844
7742.532349 100.380 152.1185
7742.868805 100.370 151.9763
7743.205261 100.355 151.8809
7743.541718 100.341 151.8412
7743.878174 100.333 151.8441
7744.214630 100.333 151.8574
7744.551086 100.340 151.8435
7744.887543 100.350 151.7783
7745.223999 100.357 151.6646
7745.560455 100.357 151.5288
7745.896912 100.350 151.4069
7746.233368 100.341 151.3218
7746.569824 100.333 151.2709
7746.906281 100.331 151.2284
7747.242737 100.333 151.1631
7747.579193 100.334 151.0605
7747.915649 100.330 150.9341
7748.252106 100.319 150.8185
7748.588562 100.304 150.7480
7748.925018 100.291 150.7351
7749.261475 100.286 150.7601
7749.597931 100.292 150.7809
7749.934387 100.305 150.7559
7750.270844 100.320 150.6663
7750.607300 100.331 150.5232
7750.943756 100.335 150.3573
7751.280212 100.333 150.1996
7751.616669 100.328 150.0656
7751.953125 100.323 149.9509
7752.289581 100.319 149.8416
7752.626038 100.314 149.7279
7752.962494 100.307 149.6133
7753.298950 100.296 149.5132
7753.635406 100.284 149.4436
7753.971863 100.273 149.4094
7754.308319 100.266 149.3999
7754.644775 100.264 149.3951
7754.981232 100.266 149.3763
7755.317688 100.269 149.3356
7755.654144 100.272 149.2760
7755.990601 100.274 149.2053
7756.327057 100.274 149.1279
7756.663513 100.275 149.0414
7756.999969 100.274 148.9398
7757.336426 100.270 148.8223
7757.672882 100.261 148.6975
7758.009338 100.248 148.5830
7758.345795 100.231 148.4973
7758.682251 100.213 148.4501
7759.018707 100.199 148.4364
7759.355164 100.190 148.4376
7759.691620 100.188 148.4287
7760.028076 100.191 148.3867
7760.364532 100.195 148.2987
7760.700989 100.198 148.1628
7761.037445 100.196 147.9897
7761.373901 100.186 147.8005
7761.710358 100.168 147.6241
7762.046814 100.144 147.4905
7762.383270 100.119 147.4202
7762.719727 100.098 147.4121
7763.056183 100.088 147.4382
7763.392639 100.089 147.4513
7763.729095 100.098 147.4055
7764.065552 100.107 147.2800
7764.402008 100.109 147.0923
7764.738464 100.098 146.8926
7765.074921 100.076 146.7390
7765.411377 100.050 146.6705
7765.747833 100.029 146.6854
7766.084290 100.019 146.7434
7766.420746 100.021 146.7878
7766.757202 100.031 146.7756
7767.093658 100.041 146.6958
7767.430115 100.045 146.5685
7767.766571 100.041 146.4258
7768.103027 100.033 146.2919
7768.439484 100.021 146.1724
7768.775940 100.007 146.0597
7769.112396 99.992 145.9458
7769.448853 99.973 145.8331
7769.785309 99.951 145.7345
7770.121765 99.926 145.6626
7770.458221 99.902 145.6198
7770.794678 99.881 145.5935
7771.131134 99.863 145.5649
7771.467590 99.848 145.5193
7771.804047 99.832 145.4541
7772.140503 99.815 145.3778
7772.476959 99.797 145.2991
7772.813416 99.778 145.2209
7773.149872 99.759 145.1392
7773.486328 99.740 145.0503
7773.822784 99.718 144.9587
7774.159241 99.693 144.8779
7774.495697 99.668 144.8228
7774.832153 99.644 144.7977
7775.168610 99.624 144.7924
7775.505066 99.610 144.7854
7775.841522 99.598 144.7590
7776.177979 99.587 144.7097
7776.514435 99.573 144.6506
7776.850891 99.556 144.6008
7777.187347 99.539 144.5706
7777.523804 99.525 144.5540
7777.860260 99.513 144.5339
7778.196716 99.501 144.4962
7778.533173 99.488 144.4424
7778.869629 99.470 144.3892
7779.206085 99.450 144.3562
7779.542542 99.430 144.3496
7779.878998 99.414 144.3530
7780.215454 99.402 144.3352
7780.551910 99.390 144.2717
7780.888367 99.372 144.1636
7781.224823 99.343 144.0427
7781.561279 99.303 143.9575
7781.897736 99.257 143.9482
7782.234192 99.213 144.0234
7782.570648 99.178 144.1533
7782.907104 99.155 144.2864
7783.243561 99.141 144.3760
7783.580017 99.128 144.4048
7783.916473 99.110 144.3899
7784.252930 99.085 144.3689
7784.589386 99.055 144.3767
7784.925842 99.025 144.4274
7785.262299 98.999 144.5084
7785.598755 98.980 144.5918
7785.935211 98.964 144.6531
7786.271667 98.949 144.6851
7786.608124 98.932 144.7009
7786.944580 98.911 144.7244
7787.281036 98.889 144.7737
7787.617493 98.869 144.8501
7787.953949 98.854 144.9360
7788.290405 98.844 145.0054
7788.626862 98.836 145.0388
7788.963318 98.826 145.0363
7789.299774 98.809 145.0189
7789.636230 98.785 145.0200
7789.972687 98.757 145.0679
7790.309143 98.730 145.1708
7790.645599 98.710 145.3114
7790.982056 98.699 145.4540
7791.318512 98.694 145.5621
7791.654968 98.690 145.6174
7791.991425 98.682 145.6287
7792.327881 98.666 145.6265
7792.664337 98.643 145.6482
7793.000793 98.617 145.7180
7793.337250 98.594 145.8348
7793.673706 98.577 145.9744
7794.010162 98.567 146.1025
7794.346619 98.560 146.1947
7794.683075 98.551 146.2493
7795.019531 98.537 146.2870
7795.355988 98.517 146.3398
7795.692444 98.494 146.4329
7796.028900 98.473 146.5719
7796.365356 98.458 146.7397
7796.701813 98.450 146.9058
7797.038269 98.448 147.0414
7797.374725 98.447 147.1329
7797.711182 98.442 147.1873
7798.047638 98.432 147.2263
7798.384094 98.414 147.2783
7798.720551 98.393 147.3660
7799.057007 98.370 147.5002
7799.393463 98.350 147.6786
7799.729919 98.335 147.8867
7800.066376 98.326 148.1051
7800.402832 98.323 148.3142
7800.739288 98.325 148.5004
7801.075745 98.328 148.6584
7801.412201 98.332 148.7910
7801.748657 98.335 148.9037
7802.085114 98.337 149.0007
7802.421570 98.338 149.0811
7802.758026 98.337 149.1404
7803.094482 98.332 149.1788
7803.430939 98.322 149.2064
7803.767395 98.304 149.2463
7804.103851 98.280 149.3279
7804.440308 98.254 149.4730
7804.776764 98.232 149.6835
7805.113220 98.219 149.9353
7805.449677 98.217 150.1880
7805.786133 98.224 150.4036
7806.122589 98.234 150.5629
7806.459045 98.243 150.6726
7806.795502 98.247 150.7573
7807.131958 98.247 150.8425
7807.468414 98.246 150.9414
7807.804871 98.245 151.0508
7808.141327 98.246 151.1587
7808.477783 98.247 151.2566
7808.814240 98.247 151.3467
7809.150696 98.245 151.4398
7809.487152 98.242 151.5461
7809.823608 98.240 151.6672
7810.160065 98.240 151.7947
7810.496521 98.241 151.9181
7810.832977 98.242 152.0370
7811.169434 98.241 152.1641
7811.505890 98.239 152.3188
7811.842346 98.241 152.5121
7812.178802 98.252 152.7307
7812.515259 98.273 152.9353
7812.851715 98.305 153.0735
7813.188171 98.339 153.1074
7813.524628 98.365 153.0378
7813.861084 98.374 152.9121
7814.197540 98.363 152.8114
7814.533997 98.337 152.8180
7814.870453 98.309 152.9771
7815.206909 98.294 153.2701
7815.543365 98.302 153.6166
7815.879822 98.334 153.9088
7816.216278 98.379 154.0656
7816.552734 98.421 154.0726
7816.889191 98.447 153.9868
7817.225647 98.452 153.9044
7817.562103 98.444 153.9119
7817.898560 98.437 154.0408
7818.235016 98.443 154.2533
7818.571472 98.467 154.4648
7818.907928 98.503 154.5957
7819.244385 98.540 154.6161
7819.580841 98.568 154.5590
7819.917297 98.581 154.4941
7820.253754 98.585 154.4829
7820.590210 98.589 154.5437
7820.926666 98.602 154.6431
7821.263123 98.623 154.7227
7821.599579 98.648 154.7405
7821.936035 98.667 154.6997
7822.272491 98.675 154.6455
7822.608948 98.673 154.6364
7822.945404 98.669 154.7075
7823.281860 98.672 154.8489
7823.618317 98.687 155.0115
7823.954773 98.714 155.1362
7824.291229 98.745 155.1868
7824.627686 98.773 155.1654
7824.964142 98.794 155.1049
7825.300598 98.805 155.0465
7825.637054 98.811 155.0183
7825.973511 98.816 155.0271
7826.309967 98.823 155.0619
7826.646423 98.834 155.1062
7826.982880 98.848 155.1475
7827.319336 98.865 155.1782
7827.655792 98.883 155.1931
7827.992249 98.903 155.1868
7828.328705 98.922 155.1548
7828.665161 98.938 155.1000
7829.001617 98.950 155.0361
7829.338074 98.958 154.9840
7829.674530 98.963 154.9624
7830.010986 98.970 154.9777
7830.347443 98.982 155.0181
7830.683899 99.002 155.0569
7831.020355 99.027 155.0647
7831.356812 99.055 155.0223
7831.693268 99.080 154.9287
7832.029724 99.100 154.8009
7832.366180 99.112 154.6675
7832.702637 99.117 154.5566
7833.039093 99.121 154.4849
7833.375549 99.125 154.4512
7833.712006 99.135 154.4355
7834.048462 99.150 154.4089
7834.384918 99.168 154.3457
7834.721375 99.184 154.2383
7835.057831 99.194 154.1038
7835.394287 99.195 153.9778
7835.730743 99.191 153.8975
7836.067200 99.187 153.8799
7836.403656 99.192 153.9070
7836.740112 99.209 153.9293
7837.076569 99.236 153.8881
7837.413025 99.265 153.7449
7837.749481 99.285 153.5054
7838.085938 99.289 153.2179
7838.422394 99.276 152.9534
7838.758850 99.251 152.7737
7839.095306 99.225 152.7040
7839.431763 99.207 152.7231
7839.768219 99.202 152.7762
7840.104675 99.211 152.8029
7840.441132 99.226 152.7649
7840.777588 99.242 152.6580
7841.114044 99.252 152.5034
7841.450500 99.257 152.3328
7841.786957 99.256 152.1675
7842.123413 99.253 152.0146
7842.459869 99.248 151.8689
7842.796326 99.243 151.7222
7843.132782 99.235 151.5725
7843.469238 99.224 151.4265
7843.805695 99.209 151.2974
7844.142151 99.191 151.1980
7844.478607 99.172 151.1367
7844.815063 99.155 151.1134
7845.151520 99.142 151.1189
7845.487976 99.135 151.1372
7845.824432 99.133 151.1489
7846.160889 99.134 151.1377
7846.497345 99.137 151.0942
7846.833801 99.138 151.0208
7847.170258 99.136 150.9287
7847.506714 99.129 150.8329
7847.843170 99.118 150.7468
7848.179626 99.105 150.6769
7848.516083 99.090 150.6250
7848.852539 99.075 150.5895
7849.188995 99.060 150.5701
7849.525452 99.046 150.5662
7849.861908 99.034 150.5743
7850.198364 99.024 150.5851
7850.534821 99.018 150.5837
7850.871277 99.012 150.5579
7851.207733 99.005 150.5054
7851.544189 98.992 150.4395
7851.880646 98.974 150.3849
7852.217102 98.953 150.3656
7852.553558 98.932 150.3907
7852.890015 98.916 150.4473
7853.226471 98.908 150.5049
7853.562927 98.905 150.5298
7853.899384 98.903 150.5042
7854.235840 98.896 150.4353
7854.572296 98.882 150.3529
7854.908752 98.860 150.2953
7855.245209 98.833 150.2910
7855.581665 98.810 150.3445
7855.918121 98.793 150.4338
7856.254578 98.786 150.5193
7856.591034 98.786 150.5620
7856.927490 98.787 150.5432
7857.263947 98.782 150.4727
7857.600403 98.767 150.3862
7857.936859 98.743 150.3302
7858.273315 98.715 150.3403
7858.609772 98.690 150.4243
7858.946228 98.673 150.5562
7859.282684 98.669 150.6885
7859.619141 98.673 150.7753
7859.955597 98.680 150.7964
7860.292053 98.682 150.7657
7860.628510 98.676 150.7218
7860.964966 98.664 150.7040
7861.301422 98.651 150.7310
7861.637878 98.643 150.7910
7861.974335 98.642 150.8523
7862.310791 98.645 150.8838
7862.647247 98.648 150.8748
7862.983704 98.648 150.8384
7863.320160 98.642 150.7987
7863.656616 98.634 150.7722
7863.993073 98.626 150.7583
7864.329529 98.617 150.7432
7864.665985 98.607 150.7170
7865.002441 98.592 150.6871
7865.338898 98.572 150.6791
7865.675354 98.548 150.7209
7866.011810 98.526 150.8220
7866.348267 98.513 150.9614
7866.684723 98.509 151.0959
7867.021179 98.511 151.1842
7867.357635 98.512 151.2122
7867.694092 98.507 151.2023
7868.030548 98.492 151.2003
7868.367004 98.471 151.2493
7868.703461 98.451 151.3655
7869.039917 98.438 151.5303
7869.376373 98.435 151.7026
7869.712830 98.439 151.8436
7870.049286 98.446 151.9370
7870.385742 98.452 151.9934
7870.722198 98.453 152.0391
7871.058655 98.451 152.0977
7871.395111 98.450 152.1757
7871.731567 98.453 152.2617
7872.068024 98.459 152.3357
7872.404480 98.466 152.3832
7872.740936 98.471 152.4043
7873.077393 98.473 152.4143
7873.413849 98.471 152.4355
7873.750305 98.466 152.4856
7874.086761 98.464 152.5662
7874.423218 98.467 152.6627
7874.759674 98.477 152.7472
7875.096130 98.491 152.7906
7875.432587 98.505 152.7761
7875.769043 98.513 152.7085
7876.105499 98.512 152.6152
7876.441956 98.500 152.5385
